Search Information
System/Overall Polymer SQL:,
Individual Block Search
Block #1,Subgraph:,CCO ex,SQL:,
""
BCDB HITS IN TABLE diblock
ind,ORCID,DOI,phase1,phase2,phase_method,T,T_meas,T_anneal,T_alt,T_describe,notes,BigSMILES,Mn,Mn_method,Mw,Mw_method,D,D_method,N,N_method,name1,Mn1,Mn1_method,Mw1,Mw1_method,D1,D1_method,N1,N1_method,f1,f1_method,f_tot1,f_tot1_method,w1,w1_method,rho1,rho1_method,name2,Mn2,Mn2_method,Mw2,Mw2_method,D2,D2_method,N2,N2_method,f2,f2_method,f_tot2,f_tot2_method,w2,w2_method,rho2,rho2_method,Tstd,measstd,annealstd,Taltstd,Mnstd,Mwstd,Dstd,Nstd,Mn1std,Mw1std,D1std,N1std,f1std,ftot1std,w1std,rho1std,Mn2std,Mw2std,D2std,N2std,f2std,ftot2std,w2std,rho2std,Tse,measse,annealse,Taltse,Mnse,Mwse,Dse,Nse,Mn1se,Mw1se,D1se,N1se,f1se,ftot1se,w1se,rho1se,Mn2se,Mw2se,D2se,N2se,f2se,ftot2se,w2se,rho2se,Tunc,Tdesc,measunc,measdesc,annealunc,annealdesc,Taltunc,Taltdesc,Mnunc,Mndesc,Mwunc,Mwdesc,Dunc,Ddesc,Nunc,Ndesc,Mn1unc,Mn1desc,Mw1unc,Mw1desc,D1unc,D1desc,N1unc,N1desc,f1unc,f1desc,ftot1unc,ftot1desc,w1unc,w1desc,rho1unc,rho1desc,Mn2unc,Mn2desc,Mw2unc,Mw2desc,D2unc,D2desc,N2unc,N2desc,f2unc,f2desc,ftot2unc,ftot2desc,w2unc,w2desc,rho2unc,rho2desc
1192,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,110.40441081777203,110.40441081777203,,,,"Sample PE-PEO-2, Figure 3","{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,113.038738642054,113.038738642054,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,115.29303035659404,115.29303035659404,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,117.92735818087704,117.92735818087704,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,120.55461556590802,120.55461556590802,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,122.43358479687203,122.43358479687203,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,124.69494695066203,124.69494695066203,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,127.69752681927002,127.69752681927002,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,131.08249961070402,131.08249961070402,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,133.34150495141103,133.34150495141103,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,135.97347596261,135.97347596261,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,138.230124490234,138.230124490234,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,140.48912983094004,140.48912983094004,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,142.74813517164705,142.74813517164705,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,145.00478369927004,145.00478369927004,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,148.39447011687201,148.39447011687201,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,150.66054589683,150.66054589683,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,disordered,rheology,151.05236607199203,151.05236607199203,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,disordered,rheology,151.44654306023705,151.44654306023705,,,,,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,disordered,,rheology,152.62671721189002,152.62671721189002,,,,Tabulated: 426 K,"{[][$]CC(CC)[$],[$]CCCC[$][$]}{[>][<]CCO[>][]}",2800.0,,,,,,,,PE,,,,,,,,,0.48,,0.48,,,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,45.895490701109,45.895490701109,,,,"Sample PEO-PEP-1, Figure 3","{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,48.13564153714702,48.13564153714702,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,50.39229006477001,50.39229006477001,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,52.27832973498403,52.27832973498403,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,54.910300746183,54.910300746183,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,56.789269977147,56.789269977147,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,58.297630350702036,58.297630350702036,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,60.55427887832502,60.55427887832502,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,62.433248109288,62.433248109288,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,64.31693096641902,64.31693096641902,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,65.82293452689004,65.82293452689004,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,67.32893808736202,67.32893808736202,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,68.83494164783303,68.83494164783303,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,69.96562272472801,69.96562272472801,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,71.476339911367,71.476339911367,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,73.36473639466504,73.36473639466504,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,73.74948613057501,73.74948613057501,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,74.88723764672204,74.88723764672204,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,disordered,rheology,76.405025272611,76.405025272611,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,disordered,rheology,76.41916615111302,76.41916615111302,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,disordered,rheology,76.057984546039,76.057984546039,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,disordered,rheology,76.478086478205,76.478086478205,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,disordered,,rheology,76.92175654120803,76.92175654120803,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,disordered,rheology,76.643063394063,76.643063394063,,,,Tabulated: 350K,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,disordered,rheology,76.69491328190401,76.69491328190401,,,,,"{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",2200.0,,2442.0,,1.11,,,,PEO,,,,,,,,,0.52,,0.52,,,,,,PEP,,,,,,,,,0.48,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,0000-0003-3977-1278,https://doi.org/10.1021/ma020148y,lamellar,,rheology,137.551951525405,137.551951525405,,,,"Sample PEO-PEP-2, Figure 3","{[][<]CCO[>][<]}{[$][$]CCC(C)C[$],[$]CC(C(C)C)[$],[$]CC(C)(CC)[$][]}",3000.0,,3240.0,,1.08,,,,PEO,,,,,,,,,0.51,,0.51,,,,,,PEP,,,,,,,,,0.49,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
